CHR	HOTSTART	HOTEND	COLDSTART	COLDEND
chr18	 38285002	 38289002	 38246002	 38250002
chr18	 38347002	 38350002	 38315002	 38318002
chr18	 38447002	 38451002	 38413002	 38417002
chr18	 38513002	 38525002	 38174002	 38186002
chr18	 38563002	 38571002	 38550002	 38558002
chr18	 38656002	 38659002	 38617002	 38620002
chr18	 38712002	 38719002	 38740002	 38747002
chr18	 38766002	 38769002	 38792002	 38795002
chr18	 38845002	 38849002	 38887002	 38891002
chr18	 39027002	 39031002	 39071002	 39075002
chr18	 39048002	 39052002	 38936002	 38940002
chr18	 39057002	 39061002	 38914002	 38918002
chr18	 39124002	 39128002	 39098002	 39102002
chr18	 39134002	 39137002	 39105002	 39108002
chr18	 39148002	 39152002	 39501002	 39505002
chr18	 39250002	 39254002	 39187002	 39191002
chr18	 39319002	 39328002	 39342002	 39351002
chr18	 39367002	 39372002	 39429002	 39434002
chr18	 39413002	 39418002	 39353002	 39358002
chr18	 39464002	 39468002	 39183002	 39187002
chr18	 39716002	 39721002	 39728002	 39733002
chr18	 39865002	 39872002	 39950002	 39957002
chr18	 39891002	 39895002	 39953002	 39957002
chr18	 39905002	 39910002	 39925002	 39930002
chr18	 40179002	 40183002	 40228002	 40232002
chr18	 40195002	 40198002	 40225002	 40228002
chr18	 40322002	 40326002	 40342002	 40346002
chr18	 40470002	 40473002	 40165002	 40168002
chr18	 40516002	 40521002	 40564002	 40569002
chr18	 40989002	 40992002	 41040002	 41043002
chr18	 41152002	 41156002	 41186002	 41190002
chr18	 41213002	 41216002	 41246002	 41249002
chr18	 41269002	 41276002	 41195002	 41202002
chr18	 41353002	 41356002	 41468002	 41471002
chr18	 41387002	 41392002	 41326002	 41331002
chr18	 41405002	 41415002	 41468002	 41478002
chr18	 41455002	 41460002	 41472002	 41477002
chr18	 41494002	 41499002	 41485002	 41490002
chr18	 41510002	 41514002	 41530002	 41534002
chr18	 41515002	 41518002	 41529002	 41532002
chr18	 41617002	 41622002	 41553002	 41558002
chr18	 41809002	 41813002	 41789002	 41793002
chr18	 41902002	 41906002	 41840002	 41844002
chr18	 41965002	 41969002	 41851002	 41855002
chr18	 42219002	 42231002	 41996002	 42008002
chr18	 42298002	 42309002	 42316002	 42327002
chr18	 42414002	 42420002	 42451002	 42457002
chr18	 42495002	 42501002	 42458002	 42464002
chr18	 42524002	 42528002	 42551002	 42555002
chr18	 42605002	 42608002	 42793002	 42796002
chr18	 42624002	 42628002	 42588002	 42592002
chr18	 42821002	 42826002	 43015002	 43020002
chr18	 42837002	 42844002	 42582002	 42589002
chr18	 42919002	 42924002	 42992002	 42997002
chr18	 42970002	 42974002	 42989002	 42993002
chr18	 43133002	 43136002	 43121002	 43124002
chr18	 43144002	 43147002	 43126002	 43129002
chr18	 43159002	 43164002	 43117002	 43122002
chr18	 43230002	 43234002	 43190002	 43194002
chr18	 43249002	 43253002	 43241002	 43245002
chr18	 43295002	 43298002	 47129002	 47132002
chr18	 43301002	 43305002	 43320002	 43324002
chr18	 43556002	 43559002	 43360002	 43363002
chr18	 43882002	 43886002	 43900002	 43904002
chr18	 43928002	 43932002	 43913002	 43917002
chr18	 43961002	 43965002	 43983002	 43987002
chr18	 44007002	 44012002	 43997002	 44002002
chr18	 44132002	 44141002	 44103002	 44112002
chr18	 44152002	 44158002	 44117002	 44123002
chr18	 44239002	 44243002	 44170002	 44174002
chr18	 44297002	 44301002	 44278002	 44282002
chr18	 44320002	 44333002	 44355002	 44368002
chr18	 44571002	 44575002	 44539002	 44543002
chr18	 44741002	 44744002	 44764002	 44767002
chr18	 44745002	 44748002	 44711002	 44714002
chr18	 44752002	 44755002	 44720002	 44723002
chr18	 44816002	 44821002	 45137002	 45142002
chr18	 44939002	 44943002	 45139002	 45143002
chr18	 45081002	 45085002	 45055002	 45059002
chr18	 45119002	 45124002	 45054002	 45059002
chr18	 45259002	 45264002	 45181002	 45186002
chr18	 45315002	 45320002	 45297002	 45302002
chr18	 45479002	 45485002	 45728002	 45734002
chr18	 45547002	 45551002	 45897002	 45901002
chr18	 45588002	 45594002	 45626002	 45632002
chr18	 45612002	 45617002	 45722002	 45727002
chr18	 45715002	 45719002	 45786002	 45790002
chr18	 45751002	 45757002	 45722002	 45728002
chr18	 45817002	 45821002	 45724002	 45728002
chr18	 45865002	 45870002	 45841002	 45846002
chr18	 45937002	 45942002	 45961002	 45966002
chr18	 45999002	 46004002	 45792002	 45797002
chr18	 46046002	 46051002	 45787002	 45792002
chr18	 46107002	 46118002	 46083002	 46094002
chr18	 46155002	 46158002	 45969002	 45972002
chr18	 46207002	 46211002	 46183002	 46187002
chr18	 46253002	 46258002	 46240002	 46245002
chr18	 46283002	 46286002	 46240002	 46243002
chr18	 46296002	 46309002	 46367002	 46380002
chr18	 46344002	 46349002	 46328002	 46333002
chr18	 46358002	 46362002	 46329002	 46333002
chr18	 46446002	 46449002	 46439002	 46442002
chr18	 46454002	 46461002	 46169002	 46176002
chr18	 46548002	 46555002	 46326002	 46333002
chr18	 47053002	 47056002	 47041002	 47044002
chr18	 47182002	 47185002	 47204002	 47207002
chr18	 47229002	 47236002	 47302002	 47309002
chr18	 47268002	 47277002	 47214002	 47223002
chr18	 47456002	 47460002	 47435002	 47439002
chr18	 47503002	 47507002	 47470002	 47474002
chr18	 47533002	 47536002	 47554002	 47557002
chr18	 47636002	 47640002	 47648002	 47652002
chr18	 47729002	 47733002	 47671002	 47675002
chr18	 47817002	 47821002	 47795002	 47799002
chr18	 47899002	 47903002	 47925002	 47929002
chr18	 47965002	 47968002	 48003002	 48006002
chr18	 48052002	 48072002	 48527002	 48547002
chr18	 48148002	 48155002	 47996002	 48003002
chr18	 48170002	 48177002	 48312002	 48319002
chr18	 48230002	 48245002	 48194002	 48209002
chr18	 48262002	 48265002	 48315002	 48318002
chr18	 48328002	 48332002	 48316002	 48320002
chr18	 48354002	 48360002	 48310002	 48316002
chr18	 48666002	 48670002	 48961002	 48965002
chr18	 48678002	 48681002	 48845002	 48848002
chr18	 48784002	 48789002	 48846002	 48851002
chr18	 48811002	 48815002	 48837002	 48841002
chr18	 48887002	 48892002	 48827002	 48832002
chr18	 48925002	 48928002	 48968002	 48971002
chr18	 49012002	 49016002	 49047002	 49051002
chr18	 49067002	 49070002	 49032002	 49035002
chr18	 49109002	 49117002	 49098002	 49106002
chr18	 49129002	 49132002	 49106002	 49109002
chr18	 49274002	 49277002	 49249002	 49252002
chr18	 49365002	 49369002	 49391002	 49395002
chr18	 49476002	 49480002	 49504002	 49508002
chr18	 49525002	 49529002	 49513002	 49517002
chr18	 49625002	 49630002	 49654002	 49659002
chr18	 49697002	 49704002	 49723002	 49730002
chr18	 49759002	 49766002	 49605002	 49612002
chr18	 49789002	 49793002	 49923002	 49927002
chr18	 49838002	 49841002	 49925002	 49928002
chr18	 49893002	 49900002	 49983002	 49990002
chr18	 49941002	 49945002	 49986002	 49990002
chr18	 50030002	 50033002	 50129002	 50132002
chr18	 50151002	 50154002	 50100002	 50103002
chr18	 50356002	 50359002	 50305002	 50308002
chr18	 50553002	 50556002	 50634002	 50637002
chr18	 50906002	 50910002	 50888002	 50892002
chr18	 51060002	 51064002	 51079002	 51083002
chr18	 51184002	 51187002	 51210002	 51213002
chr18	 51448002	 51451002	 51494002	 51497002
chr18	 51518002	 51521002	 51497002	 51500002
chr18	 51680002	 51686002	 51697002	 51703002
chr18	 51762002	 51765002	 51736002	 51739002
chr18	 51775002	 51778002	 51809002	 51812002
chr18	 51963002	 51967002	 51584002	 51588002
chr18	 52056002	 52059002	 52009002	 52012002
chr18	 52469002	 52474002	 52439002	 52444002
chr18	 52515002	 52518002	 52496002	 52499002
chr18	 52713002	 52717002	 52674002	 52678002
chr18	 52762002	 52766002	 52779002	 52783002
chr18	 52821002	 52830002	 52788002	 52797002
chr18	 53175002	 53178002	 53082002	 53085002
chr18	 53477002	 53481002	 53491002	 53495002
chr18	 53629002	 53635002	 53598002	 53604002
chr18	 53694002	 53697002	 53453002	 53456002
chr18	 53763002	 53768002	 53785002	 53790002
chr18	 53805002	 53810002	 53874002	 53879002
chr18	 53844002	 53848002	 53871002	 53875002
chr18	 53853002	 53856002	 53865002	 53868002
chr18	 53902002	 53908002	 53882002	 53888002
chr18	 53945002	 53949002	 54000002	 54004002
chr18	 54046002	 54050002	 54331002	 54335002
chr18	 54184002	 54190002	 54224002	 54230002
chr18	 54243002	 54247002	 54224002	 54228002
chr18	 54413002	 54420002	 54384002	 54391002
chr18	 54465002	 54469002	 54385002	 54389002
chr18	 54591002	 54595002	 54514002	 54518002
chr18	 54646002	 54650002	 54505002	 54509002
chr18	 54689002	 54695002	 54663002	 54669002
chr18	 54762002	 54766002	 54777002	 54781002
chr18	 54812002	 54817002	 54799002	 54804002
chr18	 54957002	 54960002	 54977002	 54980002
chr18	 55018002	 55022002	 55257002	 55261002
chr18	 55089002	 55092002	 54847002	 54850002
chr18	 55110002	 55114002	 54943002	 54947002
chr18	 55212002	 55216002	 55262002	 55266002
chr18	 55235002	 55239002	 55052002	 55056002
chr18	 55301002	 55304002	 55319002	 55322002
chr18	 55350002	 55355002	 55428002	 55433002
chr18	 55370002	 55376002	 55344002	 55350002
chr18	 55437002	 55445002	 55411002	 55419002
chr18	 55460002	 55464002	 55423002	 55427002
chr18	 55512002	 55516002	 55543002	 55547002
chr18	 55571002	 55576002	 55551002	 55556002
chr18	 55695002	 55700002	 55659002	 55664002
chr18	 55732002	 55738002	 55750002	 55756002
chr18	 55770002	 55774002	 56008020	 56012020
chr18	 55780002	 55784002	 55822002	 55826002
chr18	 55808002	 55812002	 55833002	 55837002
chr18	 55845002	 55852002	 55832002	 55839002
chr18	 55897020	 55903020	 55865002	 55871002
chr18	 55904020	 55908020	 55888020	 55892020
chr18	 55933020	 55939020	 55949020	 55955020
chr18	 56046020	 56053020	 56011020	 56018020
chr18	 56073020	 56083020	 56188020	 56198020
chr18	 56153020	 56157020	 56128020	 56132020
chr18	 56205020	 56208020	 56304020	 56307020
chr18	 56290020	 56294020	 56258020	 56262020
chr18	 56328020	 56332020	 56306020	 56310020
chr18	 56451020	 56456020	 56470020	 56475020
chr18	 56528020	 56533020	 56504020	 56509020
chr18	 56666020	 56670020	 56692020	 56696020
chr18	 56712020	 56716020	 56701020	 56705020
chr18	 56747020	 56750020	 56705020	 56708020
chr18	 56827020	 56832020	 56810020	 56815020
chr18	 56836020	 56847020	 56631020	 56642020
chr18	 56873020	 56877020	 56812020	 56816020
chr18	 56942020	 56946020	 56808020	 56812020
chr18	 57128020	 57132020	 51794002	 51798002
chr18	 57180020	 57185020	 57162020	 57167020
chr18	 57190020	 57198020	 57103020	 57111020
chr18	 57213020	 57217020	 57242020	 57246020
chr18	 57321020	 57324020	 57272020	 57275020
chr18	 57364020	 57367020	 57167020	 57170020
chr18	 57375020	 57379020	 57402020	 57406020
chr18	 57454020	 57458020	 57271020	 57275020
chr18	 57506020	 57512020	 57405020	 57411020
chr18	 57565020	 57570020	 57585020	 57590020
chr18	 57629020	 57633020	 57705020	 57709020
chr18	 57658020	 57661020	 57153020	 57156020
chr18	 57714020	 57717020	 58058020	 58061020
chr18	 57727020	 57730020	 57702020	 57705020
chr18	 57913020	 57917020	 57883020	 57887020
chr18	 58092020	 58095020	 58261020	 58264020
chr18	 58159020	 58165020	 58055020	 58061020
chr18	 58177020	 58182020	 58120020	 58125020
chr18	 58231020	 58234020	 58208020	 58211020
chr18	 58533020	 58536020	 58573020	 58576020
chr18	 58737020	 58744020	 58712020	 58719020
chr18	 58816020	 58820020	 58830020	 58834020
chr18	 58879020	 58884020	 58851020	 58856020
chr18	 59019020	 59023020	 58993020	 58997020
chr18	 59092020	 59099020	 59133020	 59140020
chr18	 59119020	 59123020	 59129020	 59133020
chr18	 59168020	 59173020	 59269020	 59274020
chr18	 59191020	 59195020	 59048020	 59052020
chr18	 59206020	 59210020	 59140020	 59144020
chr18	 59238020	 59243020	 59134020	 59139020
chr18	 59321020	 59327020	 59297020	 59303020
chr18	 59386020	 59389020	 59361020	 59364020
chr18	 59412020	 59417020	 59359020	 59364020
chr18	 59459020	 59465020	 59488020	 59494020
chr18	 59518020	 59523020	 59534020	 59539020
chr18	 59564020	 59569020	 59553020	 59558020
chr18	 59584020	 59587020	 59621020	 59624020
chr18	 59692020	 59695020	 59669020	 59672020
chr18	 59852020	 59857020	 60076020	 60081020
chr18	 60002020	 60006020	 60077020	 60081020
chr18	 60026020	 60030020	 60061020	 60065020
chr18	 60084020	 60087020	 60145020	 60148020
chr18	 60098020	 60105020	 60569020	 60576020
chr18	 60123020	 60126020	 60066020	 60069020
chr18	 60206020	 60210020	 60229020	 60233020
chr18	 60276020	 60279020	 60073020	 60076020
chr18	 60667020	 60671020	 60671020	 60675020
chr18	 60691020	 60694020	 60647020	 60650020
chr18	 60702020	 60706020	 60630020	 60634020
chr18	 60779020	 60783020	 60720020	 60724020
chr18	 60821020	 60827020	 61083020	 61089020
chr18	 60844020	 60848020	 60806020	 60810020
chr18	 60878020	 60881020	 60721020	 60724020
chr18	 60922020	 60925020	 60910020	 60913020
chr18	 60955020	 60959020	 60997020	 61001020
chr18	 61052020	 61056020	 61195020	 61199020
chr18	 61126020	 61133020	 61139020	 61146020
chr18	 61175020	 61179020	 61157020	 61161020
chr18	 61245020	 61249020	 61380020	 61384020
chr18	 61256020	 61260020	 61274020	 61278020
chr18	 61344020	 61355020	 61002020	 61013020
chr18	 61388020	 61391020	 65358020	 65361020
chr18	 61442020	 61445020	 61467020	 61470020
chr18	 61485020	 61488020	 72898012	 72901012
chr18	 61505020	 61509020	 61466020	 61470020
chr18	 61575020	 61578020	 61380020	 61383020
chr18	 61578020	 61581020	 61550020	 61553020
chr18	 61652020	 61656020	 61725020	 61729020
chr18	 61691020	 61695020	 61779020	 61783020
chr18	 61764020	 61767020	 61918020	 61921020
chr18	 61816020	 61824020	 61781020	 61789020
chr18	 61856020	 61861020	 62314020	 62319020
chr18	 62005020	 62009020	 62018020	 62022020
chr18	 62087020	 62091020	 62112020	 62116020
chr18	 62204020	 62207020	 62227020	 62230020
chr18	 62285020	 62288020	 62171020	 62174020
chr18	 62348020	 62357020	 61920020	 61929020
chr18	 62517020	 62526020	 62557020	 62566020
chr18	 62547020	 62552020	 62574020	 62579020
chr18	 62581020	 62584020	 62485020	 62488020
chr18	 62602020	 62606020	 62573020	 62577020
chr18	 62692020	 62697020	 62765020	 62770020
chr18	 62897020	 62900020	 62937020	 62940020
chr18	 63030020	 63033020	 61373020	 61376020
chr18	 63110020	 63113020	 63012020	 63015020
chr18	 63197020	 63200020	 63176020	 63179020
chr18	 63275020	 63279020	 63292020	 63296020
chr18	 63461020	 63464020	 63429020	 63432020
chr18	 63468020	 63471020	 63443020	 63446020
chr18	 63475020	 63478020	 63535020	 63538020
chr18	 63616020	 63619020	 63684020	 63687020
chr18	 63641020	 63645020	 63530020	 63534020
chr18	 63670020	 63673020	 63901020	 63904020
chr18	 63689020	 63692020	 68733020	 68736020
chr18	 63924020	 63928020	 63907020	 63911020
chr18	 63951020	 63956020	 63916020	 63921020
chr18	 64251020	 64254020	 64179020	 64182020
chr18	 64707020	 64712020	 64736020	 64741020
chr18	 64765020	 64768020	 64983020	 64986020
chr18	 64851020	 64854020	 64824020	 64827020
chr18	 64885020	 64890020	 64726020	 64731020
chr18	 65016020	 65019020	 64999020	 65002020
chr18	 65078020	 65081020	 65041020	 65044020
chr18	 65105020	 65110020	 65058020	 65063020
chr18	 65189020	 65194020	 65158020	 65163020
chr18	 65197020	 65207020	 65165020	 65175020
chr18	 65249020	 65252020	 66931020	 66934020
chr18	 65286020	 65290020	 65402020	 65406020
chr18	 65318020	 65321020	 65361020	 65364020
chr18	 65487020	 65490020	 65464020	 65467020
chr18	 65545020	 65551020	 65446020	 65452020
chr18	 65623020	 65628020	 65359020	 65364020
chr18	 65772020	 65777020	 65735020	 65740020
chr18	 65831020	 65835020	 65858020	 65862020
chr18	 65908020	 65911020	 65864020	 65867020
chr18	 65938020	 65941020	 65964020	 65967020
chr18	 66001020	 66005020	 65943020	 65947020
chr18	 66097020	 66101020	 66078020	 66082020
chr18	 66124020	 66128020	 66158020	 66162020
chr18	 66178020	 66182020	 66255020	 66259020
chr18	 66192020	 66195020	 66162020	 66165020
chr18	 66201020	 66215020	 67102020	 67116020
chr18	 66281020	 66285020	 66557020	 66561020
chr18	 66290020	 66293020	 65514020	 65517020
chr18	 66407020	 66412020	 66361020	 66366020
chr18	 66507020	 66510020	 66555020	 66558020
chr18	 66576020	 66580020	 66675020	 66679020
chr18	 66622020	 66627020	 66565020	 66570020
chr18	 66641020	 66645020	 66599020	 66603020
chr18	 66736020	 66740020	 66717020	 66721020
chr18	 66750020	 66755020	 67147020	 67152020
chr18	 66795020	 66798020	 66842020	 66845020
chr18	 66805020	 66811020	 66845020	 66851020
chr18	 66880020	 66884020	 66857020	 66861020
chr18	 66885020	 66889020	 67460020	 67464020
chr18	 67016020	 67019020	 67182020	 67185020
chr18	 67020020	 67034020	 67222020	 67236020
chr18	 67075020	 67087020	 67109020	 67121020
chr18	 67173020	 67178020	 67128020	 67133020
chr18	 67193020	 67197020	 67183020	 67187020
chr18	 67247020	 67255020	 67226020	 67234020
chr18	 67302020	 67305020	 67358020	 67361020
chr18	 67326020	 67332020	 67353020	 67359020
chr18	 67365020	 67369020	 67349020	 67353020
chr18	 67392020	 67396020	 67534020	 67538020
chr18	 67444020	 67448020	 67452020	 67456020
chr18	 67478020	 67483020	 67458020	 67463020
chr18	 67508020	 67512020	 67602020	 67606020
chr18	 67566020	 67574020	 67667020	 67675020
chr18	 67870020	 67878020	 67928020	 67936020
chr18	 67883020	 67887020	 67996020	 68000020
chr18	 67910020	 67915020	 67995020	 68000020
chr18	 67954020	 67962020	 71195020	 71203020
chr18	 68041020	 68048020	 68021020	 68028020
chr18	 68084020	 68088020	 69326020	 69330020
chr18	 68118020	 68121020	 68093020	 68096020
chr18	 68186020	 68193020	 68251020	 68258020
chr18	 68366020	 68372020	 68342020	 68348020
chr18	 68439020	 68446020	 68641020	 68648020
chr18	 68475020	 68479020	 68423020	 68427020
chr18	 68620020	 68623020	 68641020	 68644020
chr18	 68672020	 68678020	 68655020	 68661020
chr18	 68717020	 68723020	 68754020	 68760020
chr18	 68811020	 68815020	 68750020	 68754020
chr18	 68829020	 68835020	 68765020	 68771020
chr18	 68836020	 68840020	 68874020	 68878020
chr18	 69038020	 69041020	 69021020	 69024020
chr18	 69132020	 69135020	 69114020	 69117020
chr18	 69220020	 69225020	 69110020	 69115020
chr18	 69250020	 69254020	 69172020	 69176020
chr18	 69258020	 69261020	 69326020	 69329020
chr18	 69309020	 69313020	 69441020	 69445020
chr18	 69335020	 69339020	 69319020	 69323020
chr18	 69361020	 69364020	 68995020	 68998020
chr18	 69473020	 69476020	 69443020	 69446020
